id,frame,cx,cy,area,eq_radius
27,3260,103.926254,129.6442,112.0,5.9708214
29,3268,104.16922,124.37054,180.0,7.5693974
29,3271,104.67235,123.8659,100.0,5.641896
29,3272,104.92322,122.93655,111.0,5.944106
29,3276,103.664566,123.94138,286.0,9.541311
29,3277,103.44712,123.90638,282.0,9.474354
29,3278,103.52794,124.20595,281.0,9.4575405
29,3279,102.59183,124.93884,443.0,11.874817
29,3280,101.70372,125.31456,439.0,11.821084
29,3281,102.424866,125.23978,308.0,9.901487
29,3282,102.31878,125.803856,321.0,10.108287
29,3283,100.62555,125.84656,446.0,11.914957
29,3284,99.83397,126.002884,550.0,13.231419
29,3285,99.995575,126.11368,486.0,12.437789
29,3286,99.51859,125.86424,513.0,12.778614
29,3287,98.98807,125.25793,443.0,11.874817
29,3288,98.8032,125.17001,406.0,11.368105
29,3299,102.80348,127.39546,203.0,8.038465
29,3300,103.402756,128.0658,180.0,7.5693974
29,3301,103.395966,127.76579,118.0,6.1286674
29,3302,102.945915,128.06732,145.0,6.793742
29,3303,101.88915,127.94107,283.0,9.4911375
29,3304,101.54089,128.29678,293.0,9.65737
29,3305,101.36627,128.01312,203.0,8.038465
29,3306,100.75064,127.578804,288.0,9.574615
29,3307,99.234314,127.45122,499.0,12.603041
29,3308,99.09241,127.45616,568.0,13.446189
29,3309,99.51376,127.394394,361.0,10.719602
29,3310,98.49478,127.025116,657.0,14.461313
29,3311,97.70748,126.491714,698.0,14.905714
29,3312,97.3676,126.1631,645.0,14.328638
29,3313,98.5421,125.64834,392.0,11.170383
29,3314,98.65238,125.287865,256.0,9.027033
29,3315,98.92639,124.54984,340.0,10.403142
29,3316,97.0855,124.74035,367.0,10.808317
29,3317,96.85197,124.74966,272.0,9.3048525
30,3324,102.67764,130.0809,2180.0,26.342276
30,3325,99.370125,130.22275,1531.0,22.075607
31,3407,101.78097,126.24425,208.0,8.136858
31,3408,101.01553,125.33179,184.0,7.65304
31,3420,103.796135,121.91081,144.0,6.770275
31,3421,104.23446,121.63646,72.0,4.7873073
31,3422,104.42031,121.62909,182.0,7.6113334
31,3423,104.15478,121.94551,227.0,8.500373
31,3424,104.00667,121.96422,227.0,8.500373
31,3425,104.30895,122.18855,240.0,8.740387
31,3426,104.06857,122.887955,223.0,8.425147
31,3427,103.51749,122.547874,205.0,8.077966
31,3428,103.41992,122.37999,228.0,8.519075
31,3429,103.10916,122.25683,262.0,9.132206
31,3430,103.239235,124.634186,246.0,8.848968
31,3431,103.13804,125.96256,309.0,9.917547
31,3432,102.99194,126.8492,332.0,10.280024
31,3433,102.6819,125.46718,358.0,10.674968
31,3434,102.3512,124.34018,416.0,11.507255
31,3435,101.44645,123.77797,325.0,10.171072
31,3436,101.3346,124.42602,271.0,9.287733
31,3437,101.40105,124.848946,223.0,8.425147
31,3438,101.20973,125.08302,193.0,7.837972
31,3439,101.352295,124.41728,296.0,9.706685
31,3440,101.35605,122.850235,232.0,8.59348
32,3442,109.77529,135.26096,577.0,13.552299
32,3443,107.509995,131.39978,563.0,13.386877
32,3444,107.64162,132.12187,1388.0,21.019375
32,3445,107.64212,132.86813,1391.0,21.042078
33,3474,104.05624,123.45136,232.0,8.59348
33,3475,104.05067,124.56656,184.0,7.65304
33,3476,103.32366,124.760895,184.0,7.65304
33,3477,103.44153,124.61763,126.0,6.333012
33,3478,103.00597,124.528465,136.0,6.5795245
33,3479,103.2166,124.91,197.0,7.918778
33,3480,102.61513,124.98247,258.0,9.062226
33,3481,102.96261,124.96692,217.0,8.311031
33,3482,102.935394,124.50772,206.0,8.097644
33,3483,102.75571,124.65682,218.0,8.330159
33,3484,102.918106,125.277374,281.0,9.4575405
33,3485,102.29384,125.70763,384.0,11.055813
33,3486,102.14304,126.5115,367.0,10.808317
33,3487,101.86081,125.76112,356.0,10.645107
33,3488,102.096535,124.764435,322.0,10.12402
33,3489,101.782845,124.499275,346.0,10.494533
33,3490,102.02887,124.58635,195.0,7.8784785
33,3491,102.1207,124.49979,273.0,9.321941
33,3492,102.52344,124.44227,117.0,6.1026435
33,3493,102.67877,124.192,120.0,6.180387
33,3494,102.787254,124.479996,216.0,8.29186
33,3495,102.505424,124.42096,304.0,9.836982
33,3496,102.38251,124.41267,278.0,9.4069195
33,3497,102.74821,124.55354,210.0,8.175884
33,3498,102.954056,125.51985,239.0,8.722159
33,3499,102.75003,125.05544,221.0,8.38728
33,3500,102.47457,127.9469,463.0,12.139913
33,3501,102.52808,126.32088,198.0,7.938851
33,3502,102.562164,128.94325,555.0,13.291426
33,3503,102.95269,129.95132,381.0,11.012541
33,3504,103.43089,129.71826,353.0,10.60016
33,3505,102.40282,129.02335,451.0,11.981559
33,3506,102.011246,128.54845,483.0,12.399342
33,3507,101.45228,128.12045,442.0,11.861406
33,3508,101.47432,127.05156,293.0,9.65737
33,3509,101.21544,126.832054,288.0,9.574615
33,3510,100.83673,126.35535,225.0,8.462844
33,3511,100.77602,126.38082,256.0,9.027033
33,3512,100.796196,126.51172,273.0,9.321941
33,3513,100.82548,126.2923,264.0,9.166995
33,3514,100.906746,126.098495,201.0,7.998768
33,3515,100.82141,126.202194,212.0,8.214725
33,3516,100.7184,126.73539,267.0,9.218934
33,3517,100.11072,126.792915,316.0,10.029253
33,3518,99.98643,126.60685,320.0,10.09253
33,3519,99.77467,126.23027,437.0,11.7941265
33,3520,99.86484,125.98702,505.0,12.678584
33,3521,99.80847,126.13231,524.0,12.914889
33,3522,98.72795,126.329956,555.0,13.291426
33,3523,98.896835,126.00676,469.0,12.21832
33,3524,98.80968,125.63944,442.0,11.861406
33,3525,98.604935,125.54374,487.0,12.450579
33,3526,98.57861,125.99191,418.0,11.5348835
33,3527,98.481125,126.18263,429.0,11.685672
33,3528,98.194244,125.85504,440.0,11.83454
33,3529,98.15998,125.53723,481.0,12.373644
33,3530,98.19109,125.35562,470.0,12.2313385
33,3531,98.4644,125.30072,426.0,11.644742
33,3532,98.179245,125.54935,470.0,12.2313385
33,3533,97.59236,125.68654,491.0,12.501606
33,3534,97.73157,125.40583,476.0,12.309163
33,3535,97.77055,125.119446,501.0,12.628272
33,3536,97.747116,125.09291,495.0,12.552425
33,3537,97.38606,125.2401,503.0,12.653453
33,3538,97.464096,125.62372,464.0,12.153015
33,3539,97.3244,125.47508,467.0,12.19224
33,3540,97.40759,125.14032,488.0,12.463355
33,3541,97.3913,124.896545,543.0,13.146949
33,3542,97.314575,124.80626,553.0,13.267455
33,3543,97.35742,124.684235,579.0,13.575766
33,3544,97.396576,124.77928,609.0,13.923028
33,3545,97.217766,124.75186,590.0,13.704117
33,3546,96.92447,124.879654,604.0,13.865755
33,3547,96.97026,124.7995,653.0,14.417224
33,3548,96.91921,124.72152,659.0,14.483308
33,3549,96.83569,124.63335,641.0,14.28414
33,3550,96.78452,124.613014,638.0,14.250673
33,3551,96.656044,124.61769,618.0,14.02553
33,3552,96.60327,124.67313,651.0,14.395128
33,3553,96.55742,124.77074,653.0,14.417224
33,3554,96.24871,124.750336,632.0,14.183506
33,3555,96.112885,124.60324,646.0,14.339741
33,3556,96.05337,124.24641,656.0,14.450304
33,3557,95.95874,124.27381,678.0,14.690613
33,3558,96.142715,124.40019,700.0,14.9270525
33,3559,96.01495,124.40047,682.0,14.733884
33,3560,95.86096,124.546104,701.0,14.937712
